id,class
27151,14
27152,4
27153,16
27154,10
27155,19
27156,4
27157,7
27158,1
27159,15
27160,13
27161,4
27162,3
27163,19
27164,6
27165,18
27166,14
27167,3
27168,8
27169,15
27170,1
27171,19
27172,18
27173,2
27174,15
27175,11
27176,14
27177,1
27178,9
27179,3
27180,10
27181,13
27182,1
27183,2
27184,13
27185,9
27186,17
27187,9
27188,6
27189,10
27190,15
27191,1
27192,2
27193,14
27194,8
27195,6
27196,13
27197,7
27198,11
27199,12
27200,14
27201,18
27202,15
27203,19
27204,6
27205,19
27206,13
27207,9
27208,9
27209,8
27210,11
27211,13
27212,12
27213,4
27214,1
27215,4
27216,18
27217,6
27218,8
27219,5
27220,3
27221,14
27222,12
27223,8
27224,2
27225,10
27226,17
27227,4
27228,11
27229,8
27230,13
27231,9
27232,3
27233,12
27234,8
27235,8
27236,6
27237,14
27238,11
27239,6
27240,2
27241,1
27242,17
27243,8
27244,2
27245,3
27246,7
27247,4
27248,16
27249,14
27250,5
27251,3
27252,6
27253,1
27254,14
27255,11
27256,3
27257,9
27258,10
27259,4
27260,14
27261,9
27262,4
27263,2
27264,18
27265,8
27266,11
27267,8
27268,10
27269,14
27270,9
27271,13
27272,13
27273,1
27274,13
27275,18
27276,1
27277,13
27278,3
27279,1
27280,4
27281,1
27282,3
27283,12
27284,3
27285,8
27286,13
27287,15
27288,3
27289,10
27290,14
27291,3
27292,6
27293,15
27294,11
27295,3
27296,14
27297,2
27298,14
27299,9
27300,13
27301,19
27302,1
27303,16
27304,17
27305,18
27306,18
27307,15
27308,6
27309,8
27310,9
27311,13
27312,3
27313,3
27314,6
27315,13
27316,15
27317,18
27318,2
27319,5
27320,4
27321,16
27322,10
27323,18
27324,1
27325,14
27326,10
27327,3
27328,12
27329,15
27330,16
27331,15
27332,12
27333,3
27334,12
27335,1
27336,12
27337,17
27338,6
27339,9
27340,3
27341,9
27342,14
27343,18
27344,8
27345,13
27346,13
27347,18
27348,11
27349,15
27350,13
27351,2
27352,8
27353,16
27354,9
27355,8
27356,12
27357,6
27358,3
27359,18
27360,6
27361,2
27362,8
27363,17
27364,11
27365,12
27366,14
27367,1
27368,6
27369,15
27370,12
27371,19
27372,8
27373,12
27374,15
27375,18
27376,18
27377,2
27378,6
27379,9
27380,12
27381,1
27382,9
27383,6
27384,9
27385,6
27386,9
27387,13
27388,9
27389,14
27390,3
27391,17
27392,6
27393,3
27394,8
27395,11
27396,11
27397,17
27398,9
27399,8
27400,15
27401,16
27402,13
27403,13
27404,15
27405,6
27406,19
27407,9
27408,9
27409,17
27410,8
27411,9
27412,15
27413,11
27414,12
27415,6
27416,1
27417,13
27418,17
27419,11
27420,6
27421,18
27422,8
27423,14
27424,6
27425,19
27426,16
27427,9
27428,18
27429,18
27430,18
27431,1
27432,10
27433,13
27434,19
27435,14
27436,9
27437,8
27438,3
27439,10
27440,10
27441,2
27442,7
27443,13
27444,2
27445,3
27446,6
27447,15
27448,8
27449,6
27450,13
27451,9
27452,9
27453,8
27454,11
27455,2
27456,9
27457,9
27458,3
27459,15
27460,4
27461,18
27462,6
27463,1
27464,14
27465,4
27466,14
27467,5
27468,7
27469,9
27470,14
27471,15
27472,1
27473,3
27474,14
27475,15
27476,14
27477,13
27478,8
27479,5
27480,13
27481,18
27482,6
27483,13
27484,11
27485,10
27486,18
27487,4
27488,6
27489,11
27490,8
27491,6
27492,15
27493,15
27494,3
27495,16
27496,1
27497,4
27498,9
27499,19
27500,9
27501,12
27502,2
27503,18
27504,17
27505,18
27506,13
27507,13
27508,1
27509,19
27510,15
27511,3
27512,13
27513,13
27514,18
27515,13
27516,14
27517,3
27518,8
27519,8
27520,8
27521,15
27522,5
27523,9
27524,12
27525,4
27526,6
27527,3
27528,1
27529,18
27530,13
27531,18
27532,18
27533,10
27534,18
27535,6
27536,1
27537,18
27538,19
27539,7
27540,14
27541,11
27542,15
27543,10
27544,7
27545,8
27546,8
27547,15
27548,1
27549,4
27550,15
27551,5
27552,19
27553,9
27554,19
27555,14
27556,9
27557,17
27558,15
27559,3
27560,13
27561,6
27562,18
27563,14
27564,3
27565,18
27566,18
27567,15
27568,8
27569,19
27570,9
27571,6
27572,8
27573,12
27574,14
27575,9
27576,19
27577,10
27578,12
27579,13
27580,18
27581,3
27582,4
27583,18
27584,11
27585,5
27586,9
27587,8
27588,17
27589,4
27590,18
27591,13
27592,9
27593,13
27594,18
27595,13
27596,7
27597,4
27598,13
27599,6
27600,6
27601,9
27602,19
27603,12
27604,14
27605,19
27606,4
27607,7
27608,18
27609,19
27610,2
27611,11
27612,13
27613,19
27614,11
27615,3
27616,7
27617,4
27618,16
27619,8
27620,14
27621,3
27622,14
27623,1
27624,8
27625,6
27626,10
27627,10
27628,19
27629,6
27630,8
27631,1
27632,7
27633,19
27634,3
27635,14
27636,3
27637,15
27638,10
27639,13
27640,1
27641,19
27642,15
27643,19
27644,3
27645,13
27646,1
27647,3
27648,1
27649,1
27650,15
27651,15
27652,1
27653,14
27654,8
27655,6
27656,15
27657,15
27658,3
27659,17
27660,11
27661,1
27662,11
27663,18
27664,14
27665,14
27666,8
27667,10
27668,9
27669,19
27670,7
27671,8
27672,3
27673,18
27674,14
27675,12
27676,19
27677,14
27678,4
27679,8
27680,13
27681,1
27682,9
27683,5
27684,3
27685,15
27686,11
27687,15
27688,4
27689,1
27690,3
27691,8
27692,6
27693,4
27694,15
27695,2
27696,1
27697,13
27698,9
27699,14
27700,19
27701,7
27702,9
27703,15
27704,15
27705,9
27706,14
27707,8
27708,8
27709,19
27710,19
27711,15
27712,3
27713,8
27714,10
27715,13
27716,16
27717,1
27718,3
27719,15
27720,8
27721,13
27722,15
27723,9
27724,15
27725,14
27726,10
27727,16
27728,13
27729,18
27730,13
27731,12
27732,16
27733,6
27734,13
27735,12
27736,17
27737,9
27738,18
27739,1
27740,2
27741,12
27742,13
27743,11
27744,13
27745,7
27746,11
27747,9
27748,6
27749,19
27750,16
27751,14
27752,18
27753,7
27754,2
27755,16
27756,3
27757,1
27758,8
27759,6
27760,19
27761,19
27762,14
27763,8
27764,3
27765,9
27766,13
27767,9
27768,9
27769,3
27770,12
27771,13
27772,7
27773,14
27774,11
27775,19
27776,6
27777,11
27778,16
27779,3
27780,16
27781,10
27782,15
27783,15
27784,4
27785,18
27786,4
27787,3
27788,14
27789,9
27790,8
27791,1
27792,2
27793,11
27794,15
27795,13
27796,10
27797,11
27798,3
27799,4
27800,17
27801,9
27802,13
27803,8
27804,18
27805,3
27806,9
27807,15
27808,14
27809,14
27810,11
27811,15
27812,19
27813,14
27814,8
27815,1
27816,16
27817,7
27818,12
27819,12
27820,11
27821,4
27822,7
27823,6
27824,7
27825,10
27826,3
27827,14
27828,13
27829,6
27830,5
27831,13
27832,19
27833,15
27834,8
27835,19
27836,1
27837,1
27838,19
27839,11
27840,6
27841,19
27842,3
27843,14
27844,15
27845,19
27846,1
27847,4
27848,6
27849,19
27850,18
27851,15
27852,19
27853,6
27854,1
27855,19
27856,18
27857,14
27858,11
27859,18
27860,16
27861,6
27862,7
27863,14
27864,8
27865,3
27866,6
27867,11
27868,6
27869,2
27870,14
27871,17
27872,9
27873,13
27874,11
27875,4
27876,1
27877,8
27878,18
27879,1
27880,6
27881,14
27882,3
27883,1
27884,16
27885,13
27886,18
27887,15
27888,14
27889,4
27890,13
27891,10
27892,12
27893,6
27894,9
27895,1
27896,13
27897,2
27898,9
27899,3
27900,18
27901,1
27902,8
27903,11
27904,7
27905,19
27906,9
27907,15
27908,19
27909,12
27910,15
27911,11
27912,2
27913,8
27914,15
27915,15
27916,1
27917,3
27918,6
27919,9
27920,1
27921,6
27922,7
27923,8
27924,18
27925,18
27926,5
27927,7
27928,6
27929,6
27930,18
27931,8
27932,13
27933,14
27934,12
27935,8
27936,14
27937,1
27938,10
27939,14
27940,13
27941,11
27942,18
27943,7
27944,9
27945,14
27946,11
27947,8
27948,5
27949,7
27950,6
27951,9
27952,3
27953,13
27954,12
27955,3
27956,9
27957,1
27958,14
27959,3
27960,14
27961,14
27962,14
27963,9
27964,11
27965,12
27966,18
27967,13
27968,8
27969,4
27970,1
27971,10
27972,5
27973,1
27974,13
27975,11
27976,13
27977,18
27978,13
27979,9
27980,7
27981,9
27982,19
27983,14
27984,11
27985,12
27986,12
27987,14
27988,13
27989,9
27990,11
27991,3
27992,10
27993,4
27994,19
27995,15
27996,1
27997,15
27998,13
27999,1
28000,18
28001,17
28002,1
28003,13
28004,3
28005,8
28006,18
28007,18
28008,12
28009,5
28010,6
28011,14
28012,4
28013,9
28014,17
28015,3
28016,6
28017,3
28018,15
28019,3
28020,7
28021,12
28022,15
28023,14
28024,17
28025,13
28026,13
28027,8
28028,9
28029,8
28030,1
28031,15
28032,18
28033,12
28034,4
28035,8
28036,11
28037,1
28038,18
28039,9
28040,13
28041,2
28042,14
28043,1
28044,2
28045,6
28046,18
28047,13
28048,4
28049,13
28050,10
28051,4
28052,6
28053,5
28054,9
28055,9
28056,15
28057,7
28058,19
28059,12
28060,2
28061,14
28062,18
28063,7
28064,1
28065,13
28066,15
28067,1
28068,18
28069,3
28070,1
28071,14
28072,19
28073,4
28074,17
28075,12
28076,11
28077,8
28078,8
28079,6
28080,10
28081,3
28082,15
28083,10
28084,18
28085,17
28086,14
28087,2
28088,18
28089,14
28090,18
28091,18
28092,6
28093,12
28094,1
28095,17
28096,1
28097,3
28098,4
28099,6
28100,6
28101,18
28102,18
28103,15
28104,9
28105,7
28106,12
28107,9
28108,9
28109,18
28110,16
28111,13
28112,15
28113,6
28114,12
28115,1
28116,15
28117,1
28118,12
28119,8
28120,15
28121,19
28122,6
28123,1
28124,14
28125,13
28126,18
28127,16
28128,13
28129,13
28130,11
28131,3
28132,14
28133,13
28134,15
28135,7
28136,8
28137,9
28138,18
28139,7
28140,15
28141,12
28142,14
28143,11
28144,6
28145,18
28146,9
28147,3
28148,6
28149,12
28150,19
28151,14
28152,10
28153,14
28154,5
28155,15
28156,3
28157,4
28158,18
28159,9
28160,15
28161,18
28162,13
28163,10
28164,18
28165,15
28166,13
28167,3
28168,3
28169,14
28170,19
28171,18
28172,12
28173,18
28174,3
28175,11
28176,2
28177,2
28178,19
28179,3
28180,15
28181,3
28182,14
28183,5
28184,9
28185,1
28186,7
28187,12
28188,15
28189,11
28190,12
28191,1
28192,9
28193,15
28194,16
28195,18
28196,10
28197,3
28198,4
28199,15
28200,4
28201,3
28202,11
28203,11
28204,10
28205,3
28206,1
28207,18
28208,9
28209,6
28210,15
28211,19
28212,8
28213,16
28214,11
28215,15
28216,10
28217,11
28218,3
28219,13
28220,2
28221,7
28222,7
28223,15
28224,9
28225,12
28226,1
28227,11
28228,8
28229,13
28230,1
28231,2
28232,5
28233,11
28234,1
28235,8
28236,8
28237,6
28238,17
28239,14
28240,6
28241,2
28242,15
28243,3
28244,8
28245,15
28246,3
28247,12
28248,13
28249,3
28250,17
28251,6
28252,14
28253,3
28254,15
28255,7
28256,15
28257,3
28258,13
28259,19
28260,15
28261,18
28262,3
28263,3
28264,12
28265,6
28266,14
28267,10
28268,3
28269,8
28270,5
28271,8
28272,15
28273,18
28274,4
28275,17
28276,12
28277,6
28278,4
28279,6
28280,4
28281,12
28282,14
28283,11
28284,12
28285,3
28286,16
28287,9
28288,15
28289,8
28290,5
28291,14
28292,3
28293,8
28294,19
28295,15
28296,14
28297,13
28298,18
28299,6
28300,8
28301,14
28302,12
28303,18
28304,13
28305,13
28306,18
28307,15
28308,14
28309,15
28310,14
28311,14
28312,14
28313,18
28314,19
28315,13
28316,19
28317,9
28318,18
28319,10
28320,1
28321,14
28322,4
28323,17
28324,14
28325,10
28326,9
28327,3
28328,14
28329,4
28330,7
28331,8
28332,11
28333,8
28334,11
28335,18
28336,6
28337,3
28338,14
28339,12
28340,7
28341,15
28342,18
28343,10
28344,18
28345,14
28346,10
28347,13
28348,18
28349,8
28350,1
28351,11
28352,19
28353,3
28354,3
28355,10
28356,16
28357,18
28358,10
28359,18
28360,18
28361,7
28362,6
28363,9
28364,3
28365,11
28366,9
28367,3
28368,6
28369,10
28370,1
28371,12
28372,19
28373,1
28374,5
28375,19
28376,12
28377,15
28378,1
28379,2
28380,16
28381,12
28382,14
28383,14
28384,15
28385,6
28386,13
28387,18
28388,10
28389,4
28390,9
28391,8
28392,14
28393,8
28394,13
28395,8
28396,6
28397,10
28398,14
28399,3
28400,15
28401,19
28402,15
28403,1
28404,14
28405,12
28406,17
28407,17
28408,2
28409,15
28410,14
28411,14
28412,4
28413,8
28414,13
28415,14
28416,9
28417,8
28418,10
28419,6
28420,18
28421,11
28422,9
28423,18
28424,6
28425,7
28426,6
28427,19
28428,18
28429,18
28430,1
28431,2
28432,3
28433,13
28434,7
28435,1
28436,2
28437,18
28438,4
28439,3
28440,14
28441,16
28442,5
28443,11
28444,15
28445,8
28446,13
28447,19
28448,18
28449,4
28450,13
28451,8
28452,16
28453,10
28454,18
28455,1
28456,18
28457,13
28458,14
28459,19
28460,2
28461,3
28462,1
28463,4
28464,17
28465,18
28466,7
28467,1
28468,19
28469,1
28470,13
28471,6
28472,2
28473,17
28474,17
28475,14
28476,8
28477,11
28478,13
28479,3
28480,19
28481,8
28482,3
28483,2
28484,11
28485,9
28486,9
28487,18
28488,9
28489,18
28490,12
28491,10
28492,15
28493,11
28494,15
28495,9
28496,15
28497,10
28498,9
28499,6
28500,12
28501,4
28502,18
28503,7
28504,6
28505,15
28506,8
28507,1
28508,13
28509,5
28510,8
28511,13
28512,14
28513,6
28514,3
28515,5
28516,6
28517,2
28518,11
28519,15
28520,1
28521,8
28522,3
28523,18
28524,1
28525,5
28526,6
28527,4
28528,8
28529,11
28530,3
28531,3
28532,8
28533,3
28534,6
28535,8
28536,6
28537,19
28538,13
28539,19
28540,15
28541,8
28542,10
28543,5
28544,1
28545,13
28546,14
28547,10
28548,8
28549,10
28550,8
28551,6
28552,8
28553,4
28554,17
28555,3
28556,15
28557,9
28558,19
28559,8
28560,1
28561,4
28562,8
28563,9
28564,8
28565,10
28566,14
28567,2
28568,9
28569,1
28570,18
28571,11
28572,9
28573,9
28574,8
28575,3
28576,11
28577,1
28578,13
28579,4
28580,13
28581,7
28582,11
28583,8
28584,13
28585,6
28586,7
28587,6
28588,19
28589,19
28590,7
28591,4
28592,8
28593,18
28594,18
28595,18
28596,13
28597,6
28598,8
28599,19
28600,3
28601,3
28602,14
28603,13
28604,18
28605,13
28606,1
28607,5
28608,12
28609,13
28610,15
28611,18
28612,11
28613,18
28614,9
28615,3
28616,5
28617,1
28618,9
28619,9
28620,10
28621,10
28622,14
28623,3
28624,5
28625,13
28626,6
28627,13
28628,3
28629,9
28630,3
28631,18
28632,9
28633,15
28634,1
28635,14
28636,3
28637,3
28638,12
28639,9
28640,9
28641,6
28642,16
28643,11
28644,10
28645,11
28646,6
28647,17
28648,13
28649,11
28650,9
28651,4
28652,13
28653,18
28654,11
28655,13
28656,8
28657,18
28658,9
28659,3
28660,1
28661,8
28662,4
28663,6
28664,8
28665,14
28666,10
28667,2
28668,1
28669,7
28670,13
28671,6
28672,13
28673,8
28674,1
28675,10
28676,9
28677,14
28678,4
28679,19
28680,4
28681,3
28682,12
28683,13
28684,12
28685,7
28686,4
28687,15
28688,6
28689,3
28690,19
28691,11
28692,9
28693,12
28694,4
28695,6
28696,11
28697,13
28698,9
28699,7
28700,13
28701,14
28702,19
28703,6
28704,18
28705,14
28706,1
28707,6
28708,6
28709,8
28710,8
28711,19
28712,3
28713,17
28714,11
28715,15
28716,6
28717,1
28718,15
28719,13
28720,15
28721,7
28722,6
28723,10
28724,1
28725,1
28726,6
28727,6
28728,10
28729,18
28730,7
28731,15
28732,17
28733,2
28734,3
28735,11
28736,19
28737,3
28738,13
28739,9
28740,14
28741,6
28742,10
28743,13
28744,11
28745,13
28746,1
28747,8
28748,9
28749,10
28750,15
28751,13
28752,9
28753,4
28754,14
28755,10
28756,10
28757,14
28758,4
28759,10
28760,10
28761,6
28762,13
28763,9
28764,13
28765,3
28766,15
28767,13
28768,14
28769,13
28770,9
28771,18
28772,16
28773,10
28774,18
28775,7
28776,14
28777,14
28778,6
28779,13
28780,3
28781,1
28782,1
28783,3
28784,19
28785,13
28786,11
28787,18
28788,10
28789,1
28790,6
28791,2
28792,12
28793,11
28794,8
28795,14
28796,2
28797,13
28798,17
28799,3
28800,1
28801,13
28802,13
28803,9
28804,15
28805,14
28806,5
28807,3
28808,6
28809,2
28810,8
28811,2
28812,7
28813,8
28814,8
28815,11
28816,14
28817,15
28818,10
28819,1
28820,1
28821,9
28822,11
28823,1
28824,15
28825,3
28826,19
28827,13
28828,4
28829,10
28830,6
28831,15
28832,13
28833,8
28834,18
28835,17
28836,3
28837,15
28838,16
28839,12
28840,3
28841,15
28842,17
28843,12
28844,11
28845,12
28846,13
28847,14
28848,13
28849,1
28850,4
28851,12
28852,5
28853,9
28854,1
28855,15
28856,10
28857,14
28858,15
28859,3
28860,8
28861,8
28862,14
28863,3
28864,18
28865,14
28866,8
28867,16
28868,13
28869,15
28870,10
28871,3
28872,13
28873,19
28874,14
28875,8
28876,18
28877,8
28878,9
28879,1
28880,11
28881,19
28882,13
28883,8
28884,19
28885,10
28886,16
28887,15
28888,3
28889,18
28890,7
28891,4
28892,18
28893,18
28894,6
28895,7
28896,4
28897,8
28898,14
28899,12
28900,10
28901,18
28902,10
28903,3
28904,8
28905,18
28906,9
28907,13
28908,16
28909,8
28910,1
28911,8
28912,4
28913,12
28914,13
28915,6
28916,16
28917,6
28918,3
28919,9
28920,4
28921,9
28922,18
28923,3
28924,13
28925,8
28926,10
28927,18
28928,10
28929,15
28930,11
28931,5
28932,12
28933,15
28934,10
28935,7
28936,14
28937,14
28938,3
28939,14
28940,9
28941,8
28942,12
28943,8
28944,14
28945,6
28946,4
28947,6
28948,3
28949,17
28950,2
28951,10
28952,13
28953,1
28954,8
28955,18
28956,8
28957,1
28958,15
28959,6
28960,8
28961,13
28962,13
28963,14
28964,8
28965,8
28966,5
28967,15
28968,3
28969,8
28970,9
28971,17
28972,11
28973,3
28974,8
28975,14
28976,5
28977,15
28978,13
28979,3
28980,11
28981,2
28982,9
28983,6
28984,14
28985,15
28986,1
28987,4
28988,18
28989,2
28990,15
28991,4
28992,10
28993,5
28994,3
28995,18
28996,9
28997,6
28998,19
28999,7
29000,8
29001,2
29002,11
29003,8
29004,13
29005,13
29006,8
29007,18
29008,8
29009,7
29010,11
29011,18
29012,11
29013,14
29014,14
29015,11
29016,1
29017,13
29018,15
29019,3
29020,8
29021,3
29022,15
29023,2
29024,19
29025,8
29026,5
29027,18
29028,3
29029,13
29030,6
29031,5
29032,8
29033,6
29034,11
29035,12
29036,9
29037,18
29038,9
29039,14
29040,10
29041,8
29042,19
29043,9
29044,8
29045,3
29046,6
29047,3
29048,6
29049,8
29050,3
29051,18
29052,4
29053,19
29054,18
29055,18
29056,1
29057,10
29058,8
29059,9
29060,16
29061,18
29062,9
29063,12
29064,12
29065,15
29066,15
29067,18
29068,9
29069,18
29070,4
29071,14
29072,18
29073,1
29074,11
29075,6
29076,6
29077,18
29078,10
29079,18
29080,1
29081,8
29082,18
29083,17
29084,5
29085,13
29086,3
29087,10
29088,4
29089,7
29090,15
29091,17
29092,15
29093,11
29094,14
29095,19
29096,18
29097,13
29098,6
29099,10
29100,8
29101,8
29102,19
29103,1
29104,8
29105,13
29106,2
29107,11
29108,14
29109,1
29110,13
29111,12
29112,13
29113,11
29114,8
29115,3
29116,4
29117,12
29118,3
29119,8
29120,15
29121,19
29122,8
29123,4
29124,6
29125,3
29126,15
29127,4
29128,12
29129,15
29130,18
29131,6
29132,19
29133,2
29134,6
29135,17
29136,16
29137,9
29138,17
29139,14
29140,7
29141,2
29142,2
29143,15
29144,18
29145,18
29146,13
29147,6
29148,5
29149,1
29150,13
29151,14
29152,3
29153,18
29154,8
29155,3
29156,3
29157,14
29158,12
29159,3
29160,3
29161,18
29162,10
29163,14
29164,14
29165,9
29166,3
29167,13
29168,9
29169,1
29170,2
29171,18
29172,10
29173,4
29174,5
29175,10
29176,5
29177,12
29178,12
29179,2
29180,19
29181,8
29182,3
29183,14
29184,2
29185,1
29186,10
29187,17
29188,10
29189,8
29190,10
29191,16
29192,6
29193,15
29194,12
29195,9
29196,2
29197,3
29198,15
29199,3
29200,13
29201,18
29202,9
29203,6
29204,8
29205,1
29206,17
29207,15
29208,9
29209,15
29210,15
29211,13
29212,12
29213,5
29214,8
29215,8
29216,10
29217,6
29218,19
29219,1
29220,13
29221,8
29222,10
29223,15
29224,8
29225,5
29226,1
29227,11
29228,2
29229,13
29230,15
29231,4
29232,8
29233,15
29234,18
29235,3
29236,14
29237,9
29238,13
29239,18
29240,14
29241,15
29242,3
29243,6
29244,7
29245,3
29246,6
29247,11
29248,19
29249,2
29250,6
29251,4
29252,10
29253,17
29254,13
29255,16
29256,12
29257,6
29258,5
29259,7
29260,17
29261,12
29262,18
29263,3
29264,13
29265,2
29266,12
29267,13
29268,12
29269,1
29270,11
29271,18
29272,16
29273,4
29274,19
29275,6
29276,9
29277,1
29278,1
29279,9
29280,2
29281,2
29282,9
29283,1
29284,15
29285,10
29286,13
29287,10
29288,1
29289,18
29290,15
29291,15
29292,17
29293,14
29294,12
29295,9
29296,14
29297,15
29298,10
29299,11
29300,10
29301,1
29302,2
29303,6
29304,18
29305,7
29306,7
29307,6
29308,11
29309,11
29310,13
29311,8
29312,3
29313,10
29314,19
29315,9
29316,1
29317,3
29318,6
29319,13
29320,9
29321,15
29322,18
29323,19
29324,10
29325,16
29326,19
29327,18
29328,12
29329,13
29330,8
29331,2
29332,4
29333,15
29334,7
29335,8
29336,9
29337,11
29338,3
29339,10
29340,19
29341,16
29342,18
29343,14
29344,10
29345,13
29346,13
29347,10
29348,10
29349,12
29350,11
29351,11
29352,5
29353,9
29354,11
29355,12
29356,13
29357,6
29358,6
29359,2
29360,17
29361,13
29362,9
29363,3
29364,4
29365,11
29366,3
29367,18
29368,19
29369,7
29370,19
29371,2
29372,13
29373,15
29374,10
29375,3
29376,18
29377,6
29378,13
29379,3
29380,2
29381,6
29382,10
29383,9
29384,13
29385,18
29386,18
29387,9
29388,13
29389,14
29390,9
29391,16
29392,1
29393,9
29394,19
29395,15
29396,19
29397,1
29398,7
29399,9
29400,12
29401,16
29402,10
29403,18
29404,6
29405,6
29406,6
29407,10
29408,4
29409,13
29410,13
29411,13
29412,13
29413,9
29414,12
29415,12
29416,17
29417,14
29418,11
29419,13
29420,5
29421,15
29422,9
29423,13
29424,18
29425,14
29426,8
29427,10
29428,18
29429,11
29430,15
29431,10
29432,8
29433,10
29434,3
29435,6
29436,18
29437,12
29438,8
29439,14
29440,7
29441,13
29442,9
29443,6
29444,5
29445,6
29446,6
29447,3
29448,8
29449,17
29450,19
29451,14
29452,11
29453,3
29454,9
29455,1
29456,4
29457,17
29458,14
29459,5
29460,14
29461,2
29462,6
29463,12
29464,6
29465,8
29466,14
29467,5
29468,1
29469,14
29470,12
29471,1
29472,10
29473,18
29474,14
29475,10
29476,13
29477,14
29478,6
29479,13
29480,13
29481,13
29482,15
29483,14
29484,13
29485,19
29486,12
29487,18
29488,11
29489,3
29490,3
29491,6
29492,4
29493,1
29494,19
29495,10
29496,8
29497,12
29498,5
29499,3
29500,13
29501,9
29502,19
29503,1
29504,16
29505,15
29506,2
29507,13
29508,16
29509,12
29510,9
29511,5
29512,2
29513,13
29514,6
29515,8
29516,6
29517,3
29518,4
29519,13
29520,4
29521,15
29522,13
29523,19
29524,9
29525,3
29526,19
29527,13
29528,12
29529,9
29530,14
29531,11
29532,15
29533,15
29534,3
29535,18
29536,10
29537,1
29538,5
29539,11
29540,7
29541,14
29542,15
29543,16
29544,11
29545,3
29546,7
29547,12
29548,14
29549,12
29550,10
29551,13
29552,16
29553,2
29554,17
29555,15
29556,6
29557,12
29558,10
29559,13
29560,13
29561,10
29562,8
29563,6
29564,15
29565,8
29566,14
29567,14
29568,6
29569,10
29570,16
29571,12
29572,5
29573,13
29574,18
29575,8
29576,12
29577,7
29578,19
29579,1
29580,13
29581,1
29582,16
29583,1
29584,14
29585,13
29586,12
29587,19
29588,15
29589,1
29590,3
29591,19
29592,15
29593,5
29594,5
29595,14
29596,18
29597,14
29598,14
29599,8
29600,13
29601,17
29602,14
29603,13
29604,6
29605,18
29606,15
29607,9
29608,10
29609,13
29610,19
29611,3
29612,14
29613,9
29614,4
29615,15
29616,9
29617,9
29618,8
29619,18
29620,5
29621,11
29622,12
29623,3
29624,8
29625,18
29626,7
29627,15
